codigo_pa;numero_pa;uf;municipio;longitude;latitude;altitude_(m);profundidade_superior;profundidade_inferior;simbolo_horizonte;codigo_horizonte;classe_solos_nivel_1
5832.0;Perfil no 12;AM;Alvarães;;;50.0;160.0;200.0;2Bf2;16085.0;CAMBISSOLO
5833.0;Perfil no 3;AM;Uarini;;;65.0;0.0;7.0;A;16132.0;NITOSSOLO
5833.0;Perfil no 3;AM;Uarini;;;65.0;7.0;37.0;AB;16134.0;NITOSSOLO
5833.0;Perfil no 3;AM;Uarini;;;65.0;37.0;62.0;BA;16138.0;NITOSSOLO
5833.0;Perfil no 3;AM;Uarini;;;65.0;62.0;84.0;Bt;16140.0;NITOSSOLO
5833.0;Perfil no 3;AM;Uarini;;;65.0;84.0;117.0;BC1;16143.0;NITOSSOLO
5833.0;Perfil no 3;AM;Uarini;;;65.0;117.0;190.0;BC2;16147.0;NITOSSOLO
5845.0;Perfil no 14;AM;Juruá;;;50.0;0.0;5.0;A;16154.0;PLINTOSSOLO
5845.0;Perfil no 14;AM;Juruá;;;50.0;5.0;22.0;ABf;16156.0;PLINTOSSOLO
5845.0;Perfil no 14;AM;Juruá;;;50.0;22.0;56.0;BAf;16159.0;PLINTOSSOLO
5845.0;Perfil no 14;AM;Juruá;;;50.0;56.0;100.0;Btf;16161.0;PLINTOSSOLO
5845.0;Perfil no 14;AM;Juruá;;;50.0;100.0;156.0;BCf;16163.0;PLINTOSSOLO
5845.0;Perfil no 14;AM;Juruá;;;50.0;156.0;200.0;Cf;16168.0;PLINTOSSOLO
5849.0;Perfil no 15;AM;Alvarães;;;25.0;0.0;15.0;A;16174.0;PLINTOSSOLO
5849.0;Perfil no 15;AM;Alvarães;;;25.0;15.0;36.0;AB;16178.0;PLINTOSSOLO
5849.0;Perfil no 15;AM;Alvarães;;;25.0;36.0;57.0;BAf;16180.0;PLINTOSSOLO
5849.0;Perfil no 15;AM;Alvarães;;;25.0;57.0;110.0;Bf1;16181.0;PLINTOSSOLO
5849.0;Perfil no 15;AM;Alvarães;;;25.0;110.0;180.0;Bf2;16182.0;PLINTOSSOLO
5856.0;Perfil no 16;AM;Alvarães;;;60.0;0.0;8.0;A;16196.0;GLEISSOLO
5856.0;Perfil no 16;AM;Alvarães;;;60.0;8.0;32.0;ACg;16198.0;GLEISSOLO
5856.0;Perfil no 16;AM;Alvarães;;;60.0;32.0;53.0;2Cg;16200.0;GLEISSOLO
5856.0;Perfil no 16;AM;Alvarães;;;60.0;53.0;90.0;3Cg;16202.0;GLEISSOLO
5856.0;Perfil no 16;AM;Alvarães;;;60.0;90.0;180.0;4Cg;16203.0;GLEISSOLO
5859.0;Perfil no 17;AM;Alvarães;;;60.0;0.0;17.0;A;16206.0;GLEISSOLO
5859.0;Perfil no 17;AM;Alvarães;;;60.0;17.0;36.0;ACg;16207.0;GLEISSOLO
5859.0;Perfil no 17;AM;Alvarães;;;60.0;36.0;82.0;2Cg;16209.0;GLEISSOLO
5859.0;Perfil no 17;AM;Alvarães;;;60.0;82.0;116.0;3Cg;16210.0;GLEISSOLO
5859.0;Perfil no 17;AM;Alvarães;;;60.0;116.0;190.0;4Cg;16211.0;GLEISSOLO
5861.0;Perfil no 18;AM;Juruá;;;70.0;0.0;12.0;Ag;16216.0;GLEISSOLO
5861.0;Perfil no 18;AM;Juruá;;;70.0;12.0;48.0;ACg;16217.0;GLEISSOLO
5861.0;Perfil no 18;AM;Juruá;;;70.0;48.0;70.0;2Cg;16220.0;GLEISSOLO
5861.0;Perfil no 18;AM;Juruá;;;70.0;70.0;120.0;3Cg;16221.0;GLEISSOLO
5861.0;Perfil no 18;AM;Juruá;;;70.0;120.0;200.0;4Cg;16223.0;GLEISSOLO
5862.0;Perfil no 19;AM;Uarini;;;60.0;0.0;8.0;A;16224.0;NEOSSOLO
5862.0;Perfil no 19;AM;Uarini;;;60.0;8.0;27.0;2C;16225.0;NEOSSOLO
5862.0;Perfil no 19;AM;Uarini;;;60.0;27.0;53.0;3C;16227.0;NEOSSOLO
5862.0;Perfil no 19;AM;Uarini;;;60.0;53.0;91.0;4C;16228.0;NEOSSOLO
5862.0;Perfil no 19;AM;Uarini;;;60.0;91.0;140.0;5C;16230.0;NEOSSOLO
5862.0;Perfil no 19;AM;Uarini;;;60.0;140.0;200.0;6C;16231.0;NEOSSOLO
5864.0;Perfil no 20;AM;Juruá;;;50.0;0.0;15.0;A;16232.0;NEOSSOLO
5864.0;Perfil no 20;AM;Juruá;;;50.0;15.0;33.0;Cg;16237.0;NEOSSOLO
5864.0;Perfil no 20;AM;Juruá;;;50.0;33.0;47.0;2Cg;16239.0;NEOSSOLO
5864.0;Perfil no 20;AM;Juruá;;;50.0;47.0;62.0;3Cg;16240.0;NEOSSOLO
5864.0;Perfil no 20;AM;Juruá;;;50.0;62.0;84.0;4Cg;16241.0;NEOSSOLO
5864.0;Perfil no 20;AM;Juruá;;;50.0;84.0;101.0;5Cg;16242.0;NEOSSOLO
5864.0;Perfil no 20;AM;Juruá;;;50.0;101.0;122.0;6Cg;16243.0;NEOSSOLO
5864.0;Perfil no 20;AM;Juruá;;;50.0;122.0;136.0;7Cg;16244.0;NEOSSOLO
5864.0;Perfil no 20;AM;Juruá;;;50.0;136.0;170.0;8Cg;16245.0;NEOSSOLO
5866.0;Perfil no 21;AM;Uarini;;;65.0;0.0;11.0;A;16246.0;NEOSSOLO
5866.0;Perfil no 21;AM;Uarini;;;65.0;11.0;40.0;C;16247.0;NEOSSOLO
5866.0;Perfil no 21;AM;Uarini;;;65.0;40.0;53.0;2C;16248.0;NEOSSOLO
5866.0;Perfil no 21;AM;Uarini;;;65.0;53.0;74.0;3C;16249.0;NEOSSOLO
5866.0;Perfil no 21;AM;Uarini;;;65.0;74.0;87.0;4C;16250.0;NEOSSOLO
5866.0;Perfil no 21;AM;Uarini;;;65.0;87.0;100.0;5C;16251.0;NEOSSOLO
5866.0;Perfil no 21;AM;Uarini;;;65.0;100.0;116.0;6C;16252.0;NEOSSOLO
5866.0;Perfil no 21;AM;Uarini;;;65.0;116.0;200.0;7C;16253.0;NEOSSOLO
7934.0;PERFIL Nº 28;AM;Jutaí;;;;0.0;5.0;A1;23802.0;LATOSSOLO
7934.0;PERFIL Nº 28;AM;Jutaí;;;;5.0;20.0;A3;23803.0;LATOSSOLO
7934.0;PERFIL Nº 28;AM;Jutaí;;;;20.0;40.0;B1;23805.0;LATOSSOLO
7934.0;PERFIL Nº 28;AM;Jutaí;;;;40.0;70.0;B21;23809.0;LATOSSOLO
7934.0;PERFIL Nº 28;AM;Jutaí;;;;70.0;100.0;B22;23810.0;LATOSSOLO
7934.0;PERFIL Nº 28;AM;Jutaí;;;;100.0;160.0;B23;23812.0;LATOSSOLO
7950.0;PERFIL Nº 50;AM;São Paulo de Olivença;;;;0.0;10.0;A1;23874.0;LATOSSOLO
7950.0;PERFIL Nº 50;AM;São Paulo de Olivença;;;;10.0;35.0;A3;23876.0;LATOSSOLO
7950.0;PERFIL Nº 50;AM;São Paulo de Olivença;;;;30.0;70.0;B1;23877.0;LATOSSOLO
7950.0;PERFIL Nº 50;AM;São Paulo de Olivença;;;;70.0;110.0;B21;23900.0;LATOSSOLO
7950.0;PERFIL Nº 50;AM;São Paulo de Olivença;;;;110.0;155.0;B22;23901.0;LATOSSOLO
7950.0;PERFIL Nº 50;AM;São Paulo de Olivença;;;;155.0;180.0;B23;23902.0;LATOSSOLO
7955.0;PERFIL Nº 73;AM;Eirunepé;;;;0.0;10.0;A1;23903.0;LATOSSOLO
7955.0;PERFIL Nº 73;AM;Eirunepé;;;;10.0;30.0;A3;23904.0;LATOSSOLO
7955.0;PERFIL Nº 73;AM;Eirunepé;;;;30.0;60.0;B1;23905.0;LATOSSOLO
7955.0;PERFIL Nº 73;AM;Eirunepé;;;;60.0;80.0;B21;23906.0;LATOSSOLO
7955.0;PERFIL Nº 73;AM;Eirunepé;;;;80.0;120.0;B22;23907.0;LATOSSOLO
7955.0;PERFIL Nº 73;AM;Eirunepé;;;;120.0;150.0;B3;23908.0;LATOSSOLO
7955.0;PERFIL Nº 73;AM;Eirunepé;;;;150.0;170.0;C;23909.0;LATOSSOLO
7956.0;PERFIL Nº 87;AM;Envira;;;;3.0;0.0;O1;23910.0;LUVISSOLO
7956.0;PERFIL Nº 87;AM;Envira;;;;0.0;10.0;A1;23911.0;LUVISSOLO
7956.0;PERFIL Nº 87;AM;Envira;;;;10.0;20.0;A3;23912.0;LUVISSOLO
7956.0;PERFIL Nº 87;AM;Envira;;;;20.0;25.0;B1;23913.0;LUVISSOLO
7956.0;PERFIL Nº 87;AM;Envira;;;;25.0;70.0;B2;23915.0;LUVISSOLO
7956.0;PERFIL Nº 87;AM;Envira;;;;70.0;90.0;B3;23916.0;LUVISSOLO
7956.0;PERFIL Nº 87;AM;Envira;;;;90.0;150.0;C1;23917.0;LUVISSOLO
7956.0;PERFIL Nº 87;AM;Envira;;;;150.0;170.0;C2;23925.0;LUVISSOLO
7959.0;PERFIL Nº 91;AM;Envira;;;;3.0;0.0;O1;23930.0;LUVISSOLO
7959.0;PERFIL Nº 91;AM;Envira;;;;0.0;12.0;A1;23931.0;LUVISSOLO
7959.0;PERFIL Nº 91;AM;Envira;;;;12.0;20.0;A3;23932.0;LUVISSOLO
7959.0;PERFIL Nº 91;AM;Envira;;;;20.0;25.0;B1;23933.0;LUVISSOLO
7959.0;PERFIL Nº 91;AM;Envira;;;;26.0;50.0;B2;23934.0;LUVISSOLO
7959.0;PERFIL Nº 91;AM;Envira;;;;60.0;80.0;B3;23936.0;LUVISSOLO
7959.0;PERFIL Nº 91;AM;Envira;;;;80.0;100.0;C1ca;23937.0;LUVISSOLO
7959.0;PERFIL Nº 91;AM;Envira;;;;100.0;150.0;C2ca;23938.0;LUVISSOLO
7960.0;PERFIL Nº 01;AM;Atalaia do Norte;;;;0.0;5.0;A1;23943.0;LUVISSOLO
7960.0;PERFIL Nº 01;AM;Atalaia do Norte;;;;5.0;20.0;A3;23945.0;LUVISSOLO
7960.0;PERFIL Nº 01;AM;Atalaia do Norte;;;;50.0;70.0;B1;23946.0;LUVISSOLO
7960.0;PERFIL Nº 01;AM;Atalaia do Norte;;;;50.0;70.0;B21;23947.0;LUVISSOLO
7960.0;PERFIL Nº 01;AM;Atalaia do Norte;;;;70.0;110.0;B22;23957.0;LUVISSOLO
7963.0;PERFIL Nº 02;AM;Atalaia do Norte;;;;0.0;10.0;A1;23958.0;LUVISSOLO
7963.0;PERFIL Nº 02;AM;Atalaia do Norte;;;;10.0;25.0;A3;23959.0;LUVISSOLO
7963.0;PERFIL Nº 02;AM;Atalaia do Norte;;;;25.0;40.0;B1;23960.0;LUVISSOLO
7963.0;PERFIL Nº 02;AM;Atalaia do Norte;;;;40.0;65.0;B2;23961.0;LUVISSOLO
7963.0;PERFIL Nº 02;AM;Atalaia do Norte;;;;65.0;90.0;B3;23962.0;LUVISSOLO
7964.0;PERFIL Nº 08;AM;Atalaia do Norte;;;;0.0;10.0;A1;23963.0;LUVISSOLO
7964.0;PERFIL Nº 08;AM;Atalaia do Norte;;;;10.0;30.0;A3;23964.0;LUVISSOLO
7964.0;PERFIL Nº 08;AM;Atalaia do Norte;;;;30.0;50.0;B1;23965.0;LUVISSOLO
7964.0;PERFIL Nº 08;AM;Atalaia do Norte;;;;50.0;80.0;B2;23966.0;LUVISSOLO
7964.0;PERFIL Nº 08;AM;Atalaia do Norte;;;;80.0;150.0;B3;23967.0;LUVISSOLO
7965.0;PERFIL Nº 46;AM;Atalaia do Norte;;;;0.0;15.0;A1;23968.0;LUVISSOLO
7965.0;PERFIL Nº 46;AM;Atalaia do Norte;;;;15.0;30.0;A3;23969.0;LUVISSOLO
7965.0;PERFIL Nº 46;AM;Atalaia do Norte;;;;30.0;40.0;B1;23970.0;LUVISSOLO
7965.0;PERFIL Nº 46;AM;Atalaia do Norte;;;;40.0;60.0;B2;23971.0;LUVISSOLO
7965.0;PERFIL Nº 46;AM;Atalaia do Norte;;;;60.0;80.0;B3;23972.0;LUVISSOLO
7966.0;PERFIL Nº 92;AM;Pauini;;;;3.0;0.0;O1;23973.0;LUVISSOLO
7966.0;PERFIL Nº 92;AM;Pauini;;;;0.0;10.0;A1;23974.0;LUVISSOLO
7966.0;PERFIL Nº 92;AM;Pauini;;;;10.0;20.0;A3;23975.0;LUVISSOLO
7966.0;PERFIL Nº 92;AM;Pauini;;;;20.0;30.0;B1;24003.0;LUVISSOLO
7966.0;PERFIL Nº 92;AM;Pauini;;;;30.0;40.0;B21;24004.0;LUVISSOLO
7966.0;PERFIL Nº 92;AM;Pauini;;;;40.0;60.0;B22;24005.0;LUVISSOLO
7966.0;PERFIL Nº 92;AM;Pauini;;;;60.0;90.0;B3;24006.0;LUVISSOLO
7966.0;PERFIL Nº 92;AM;Pauini;;;;90.0;100.0;C;24007.0;LUVISSOLO
7972.0;PERFIL Nº 93;AM;Pauini;;;;0.0;10.0;A1;24008.0;LUVISSOLO
7972.0;PERFIL Nº 93;AM;Pauini;;;;10.0;25.0;A3;24009.0;LUVISSOLO
7972.0;PERFIL Nº 93;AM;Pauini;;;;25.0;50.0;B1;24010.0;LUVISSOLO
7972.0;PERFIL Nº 93;AM;Pauini;;;;50.0;60.0;B21;24011.0;LUVISSOLO
7972.0;PERFIL Nº 93;AM;Pauini;;;;60.0;80.0;B22;24012.0;LUVISSOLO
7972.0;PERFIL Nº 93;AM;Pauini;;;;80.0;110.0;B3;24013.0;LUVISSOLO
7972.0;PERFIL Nº 93;AM;Pauini;;;;110.0;160.0;C;24014.0;LUVISSOLO
7973.0;PERFIL Nº 09;AM;Atalaia do Norte;;;;0.0;10.0;A1;24015.0;NITOSSOLO
7973.0;PERFIL Nº 09;AM;Atalaia do Norte;;;;10.0;30.0;A3;24016.0;NITOSSOLO
7973.0;PERFIL Nº 09;AM;Atalaia do Norte;;;;30.0;50.0;B1;24017.0;NITOSSOLO
7973.0;PERFIL Nº 09;AM;Atalaia do Norte;;;;50.0;80.0;B21;24018.0;NITOSSOLO
7973.0;PERFIL Nº 09;AM;Atalaia do Norte;;;;80.0;120.0;B22;24019.0;NITOSSOLO
7973.0;PERFIL Nº 09;AM;Atalaia do Norte;;;;120.0;150.0;B23;24020.0;NITOSSOLO
7973.0;PERFIL Nº 09;AM;Atalaia do Norte;;;;150.0;180.0;B3;24021.0;NITOSSOLO
7974.0;PERFIL Nº 24;AM;São Paulo de Olivença;;;;0.0;10.0;A1;24022.0;NITOSSOLO
7974.0;PERFIL Nº 24;AM;São Paulo de Olivença;;;;10.0;30.0;A3;24023.0;NITOSSOLO
7974.0;PERFIL Nº 24;AM;São Paulo de Olivença;;;;30.0;60.0;B1;24024.0;NITOSSOLO
7974.0;PERFIL Nº 24;AM;São Paulo de Olivença;;;;60.0;100.0;B21;24025.0;NITOSSOLO
7974.0;PERFIL Nº 24;AM;São Paulo de Olivença;;;;100.0;150.0;B22;24026.0;NITOSSOLO
7975.0;PERFIL Nº 35;AM;Jutaí;;;;0.0;10.0;A11;24038.0;NITOSSOLO
7975.0;PERFIL Nº 35;AM;Jutaí;;;;10.0;30.0;A12;24043.0;NITOSSOLO
7975.0;PERFIL Nº 35;AM;Jutaí;;;;30.0;45.0;A3;24046.0;NITOSSOLO
7975.0;PERFIL Nº 35;AM;Jutaí;;;;45.0;75.0;B1;24048.0;NITOSSOLO
7975.0;PERFIL Nº 35;AM;Jutaí;;;;75.0;115.0;B2;24049.0;NITOSSOLO
7975.0;PERFIL Nº 35;AM;Jutaí;;;;115.0;140.0;B3;24052.0;NITOSSOLO
7981.0;PERFIL Nº 38;AM;Carauari;;;;0.0;5.0;A1;24067.0;NITOSSOLO
7981.0;PERFIL Nº 38;AM;Carauari;;;;5.0;20.0;A3;24068.0;NITOSSOLO
7981.0;PERFIL Nº 38;AM;Carauari;;;;20.0;40.0;B1;24069.0;NITOSSOLO
7981.0;PERFIL Nº 38;AM;Carauari;;;;40.0;70.0;B21;24070.0;NITOSSOLO
7981.0;PERFIL Nº 38;AM;Carauari;;;;70.0;100.0;B22;24071.0;NITOSSOLO
7982.0;PERFIL Nº 49;AM;Atalaia do Norte;;;;0.0;10.0;A1;24084.0;NITOSSOLO
7982.0;PERFIL Nº 49;AM;Atalaia do Norte;;;;10.0;35.0;A3;24085.0;NITOSSOLO
7982.0;PERFIL Nº 49;AM;Atalaia do Norte;;;;35.0;70.0;B1;24087.0;NITOSSOLO
7982.0;PERFIL Nº 49;AM;Atalaia do Norte;;;;70.0;110.0;B2;24088.0;NITOSSOLO
7982.0;PERFIL Nº 49;AM;Atalaia do Norte;;;;110.0;150.0;B3;24089.0;NITOSSOLO
7985.0;PERFIL Nº 51;AM;São Paulo de Olivença;;;;0.0;10.0;A1;24090.0;NITOSSOLO
7985.0;PERFIL Nº 51;AM;São Paulo de Olivença;;;;10.0;30.0;A3;24091.0;NITOSSOLO
7985.0;PERFIL Nº 51;AM;São Paulo de Olivença;;;;30.0;60.0;B1;24095.0;NITOSSOLO
7985.0;PERFIL Nº 51;AM;São Paulo de Olivença;;;;60.0;100.0;B21;24096.0;NITOSSOLO
7985.0;PERFIL Nº 51;AM;São Paulo de Olivença;;;;100.0;150.0;B22;24098.0;NITOSSOLO
7985.0;PERFIL Nº 51;AM;São Paulo de Olivença;;;;150.0;180.0;B23;24099.0;NITOSSOLO
7986.0;PERFIL Nº 60;AM;Carauari;;;;10.0;0.0;O2;24102.0;NITOSSOLO
7986.0;PERFIL Nº 60;AM;Carauari;;;;0.0;20.0;A1;24103.0;NITOSSOLO
7986.0;PERFIL Nº 60;AM;Carauari;;;;20.0;50.0;A3;24104.0;NITOSSOLO
7986.0;PERFIL Nº 60;AM;Carauari;;;;50.0;80.0;B1pl;24105.0;NITOSSOLO
7986.0;PERFIL Nº 60;AM;Carauari;;;;80.0;120.0;B21pl;24106.0;NITOSSOLO
7986.0;PERFIL Nº 60;AM;Carauari;;;;120.0;160.0;B22pl;24107.0;NITOSSOLO
7987.0;PERFIL Nº 61;AM;Carauari;;;;8.0;0.0;O2;24108.0;NITOSSOLO
7987.0;PERFIL Nº 61;AM;Carauari;;;;0.0;5.0;A1;24109.0;NITOSSOLO
7987.0;PERFIL Nº 61;AM;Carauari;;;;5.0;20.0;A3;24118.0;NITOSSOLO
7987.0;PERFIL Nº 61;AM;Carauari;;;;20.0;60.0;B1;24120.0;NITOSSOLO
7987.0;PERFIL Nº 61;AM;Carauari;;;;60.0;110.0;B21;24121.0;NITOSSOLO
7987.0;PERFIL Nº 61;AM;Carauari;;;;110.0;160.0;B22;24122.0;NITOSSOLO
7990.0;PERFIL Nº 66;AM;Tefé;;;;10.0;0.0;O2;24124.0;NITOSSOLO
7990.0;PERFIL Nº 66;AM;Tefé;;;;0.0;5.0;A1;24125.0;NITOSSOLO
7990.0;PERFIL Nº 66;AM;Tefé;;;;5.0;20.0;A3;24126.0;NITOSSOLO
7990.0;PERFIL Nº 66;AM;Tefé;;;;20.0;40.0;B1;24127.0;NITOSSOLO
7990.0;PERFIL Nº 66;AM;Tefé;;;;40.0;70.0;B21;24128.0;NITOSSOLO
7990.0;PERFIL Nº 66;AM;Tefé;;;;70.0;110.0;B22;24129.0;NITOSSOLO
7990.0;PERFIL Nº 66;AM;Tefé;;;;110.0;160.0;B23;24130.0;NITOSSOLO
7991.0;PERFIL Nº 67;AM;Eirunepé;;;;3.0;0.0;O1;24133.0;NITOSSOLO
7991.0;PERFIL Nº 67;AM;Eirunepé;;;;0.0;10.0;A1;24134.0;NITOSSOLO
7991.0;PERFIL Nº 67;AM;Eirunepé;;;;10.0;30.0;A3;24135.0;NITOSSOLO
7991.0;PERFIL Nº 67;AM;Eirunepé;;;;30.0;50.0;B1;24136.0;NITOSSOLO
7991.0;PERFIL Nº 67;AM;Eirunepé;;;;50.0;70.0;B21;24137.0;NITOSSOLO
7991.0;PERFIL Nº 67;AM;Eirunepé;;;;70.0;100.0;B22;24138.0;NITOSSOLO
7991.0;PERFIL Nº 67;AM;Eirunepé;;;;100.0;140.0;B23;24139.0;NITOSSOLO
7991.0;PERFIL Nº 67;AM;Eirunepé;;;;140.0;170.0;B3;24140.0;NITOSSOLO
7993.0;PERFIL Nº 68;AM;Eirunepé;;;;0.0;10.0;A11;24143.0;NITOSSOLO
7993.0;PERFIL Nº 68;AM;Eirunepé;;;;10.0;30.0;A12;24144.0;NITOSSOLO
7993.0;PERFIL Nº 68;AM;Eirunepé;;;;30.0;40.0;A21;24149.0;NITOSSOLO
7993.0;PERFIL Nº 68;AM;Eirunepé;;;;40.0;55.0;A22;24150.0;NITOSSOLO
7993.0;PERFIL Nº 68;AM;Eirunepé;;;;55.0;70.0;B1;24151.0;NITOSSOLO
7993.0;PERFIL Nº 68;AM;Eirunepé;;;;70.0;100.0;B2;24152.0;NITOSSOLO
7993.0;PERFIL Nº 68;AM;Eirunepé;;;;100.0;150.0;B31;24153.0;NITOSSOLO
7993.0;PERFIL Nº 68;AM;Eirunepé;;;;150.0;170.0;B32;24154.0;NITOSSOLO
7994.0;PERFIL Nº 69;AM;Eirunepé;;;;3.0;0.0;O1;24155.0;NITOSSOLO
7994.0;PERFIL Nº 69;AM;Eirunepé;;;;0.0;10.0;A1;24156.0;NITOSSOLO
7994.0;PERFIL Nº 69;AM;Eirunepé;;;;10.0;30.0;A3;24157.0;NITOSSOLO
7994.0;PERFIL Nº 69;AM;Eirunepé;;;;30.0;45.0;B1;24158.0;NITOSSOLO
7994.0;PERFIL Nº 69;AM;Eirunepé;;;;40.0;80.0;B21;24159.0;NITOSSOLO
7994.0;PERFIL Nº 69;AM;Eirunepé;;;;80.0;120.0;B22;24160.0;NITOSSOLO
7994.0;PERFIL Nº 69;AM;Eirunepé;;;;120.0;155.0;B3;24161.0;NITOSSOLO
7994.0;PERFIL Nº 69;AM;Eirunepé;;;;155.0;170.0;C;24162.0;NITOSSOLO
7996.0;PERFIL Nº 72;AM;Eirunepé;;;;3.0;0.0;O1;24163.0;NITOSSOLO
7996.0;PERFIL Nº 72;AM;Eirunepé;;;;0.0;10.0;A1;24166.0;NITOSSOLO
7996.0;PERFIL Nº 72;AM;Eirunepé;;;;10.0;20.0;A3;24167.0;NITOSSOLO
7996.0;PERFIL Nº 72;AM;Eirunepé;;;;20.0;50.0;B1;24170.0;NITOSSOLO
7996.0;PERFIL Nº 72;AM;Eirunepé;;;;50.0;65.0;B21;24171.0;NITOSSOLO
7996.0;PERFIL Nº 72;AM;Eirunepé;;;;65.0;100.0;B22;24173.0;NITOSSOLO
7996.0;PERFIL Nº 72;AM;Eirunepé;;;;100.0;130.0;B31;24174.0;NITOSSOLO
7996.0;PERFIL Nº 72;AM;Eirunepé;;;;130.0;170.0;B32;24176.0;NITOSSOLO
7997.0;PERFIL Nº 75;AM;Carauari;;;;3.0;0.0;O1;24177.0;NITOSSOLO
7997.0;PERFIL Nº 75;AM;Carauari;;;;0.0;10.0;A1;24255.0;NITOSSOLO
7997.0;PERFIL Nº 75;AM;Carauari;;;;10.0;30.0;A3;24257.0;NITOSSOLO
7997.0;PERFIL Nº 75;AM;Carauari;;;;30.0;60.0;B1;24259.0;NITOSSOLO
7997.0;PERFIL Nº 75;AM;Carauari;;;;60.0;110.0;B21;24261.0;NITOSSOLO
7997.0;PERFIL Nº 75;AM;Carauari;;;;110.0;150.0;B22;24263.0;NITOSSOLO
7997.0;PERFIL Nº 75;AM;Carauari;;;;150.0;170.0;B3;24265.0;NITOSSOLO
8011.0;PERFIL Nº 81;AM;Tapauá;;;;10.0;0.0;O2;24267.0;NITOSSOLO
8011.0;PERFIL Nº 81;AM;Tapauá;;;;0.0;30.0;A;24268.0;NITOSSOLO
8011.0;PERFIL Nº 81;AM;Tapauá;;;;30.0;80.0;B1;24269.0;NITOSSOLO
8011.0;PERFIL Nº 81;AM;Tapauá;;;;80.0;150.0;B2;24270.0;NITOSSOLO
8015.0;PERFIL Nº 82;AM;Ipixuna;;;;3.0;0.0;O1;24291.0;NITOSSOLO
8015.0;PERFIL Nº 82;AM;Ipixuna;;;;0.0;15.0;A1;24292.0;NITOSSOLO
8015.0;PERFIL Nº 82;AM;Ipixuna;;;;15.0;25.0;A3;24293.0;NITOSSOLO
8015.0;PERFIL Nº 82;AM;Ipixuna;;;;25.0;45.0;B1;24300.0;NITOSSOLO
8015.0;PERFIL Nº 82;AM;Ipixuna;;;;45.0;60.0;B21;24303.0;NITOSSOLO
8015.0;PERFIL Nº 82;AM;Ipixuna;;;;60.0;70.0;B22;24304.0;NITOSSOLO
8015.0;PERFIL Nº 82;AM;Ipixuna;;;;70.0;100.0;B3;24305.0;NITOSSOLO
8017.0;PERFIL Nº 83;AM;Ipixuna;;;;3.0;0.0;O1;24307.0;NITOSSOLO
8017.0;PERFIL Nº 83;AM;Ipixuna;;;;0.0;10.0;A1;24308.0;NITOSSOLO
8017.0;PERFIL Nº 83;AM;Ipixuna;;;;10.0;30.0;A3;24309.0;NITOSSOLO
8017.0;PERFIL Nº 83;AM;Ipixuna;;;;30.0;50.0;B1;24310.0;NITOSSOLO
8017.0;PERFIL Nº 83;AM;Ipixuna;;;;50.0;80.0;B21;24313.0;NITOSSOLO
8017.0;PERFIL Nº 83;AM;Ipixuna;;;;80.0;120.0;B22;24317.0;NITOSSOLO
8017.0;PERFIL Nº 83;AM;Ipixuna;;;;120.0;140.0;B23;24319.0;NITOSSOLO
8017.0;PERFIL Nº 83;AM;Ipixuna;;;;140.0;160.0;B3;24322.0;NITOSSOLO
8021.0;PERFIL Nº 84;AM;Envira;;;;3.0;0.0;O1;24325.0;NITOSSOLO
8021.0;PERFIL Nº 84;AM;Envira;;;;0.0;10.0;A1;24326.0;NITOSSOLO
8021.0;PERFIL Nº 84;AM;Envira;;;;10.0;30.0;A3;24327.0;NITOSSOLO
8021.0;PERFIL Nº 84;AM;Envira;;;;30.0;50.0;B1;24328.0;NITOSSOLO
8021.0;PERFIL Nº 84;AM;Envira;;;;50.0;90.0;B21;24330.0;NITOSSOLO
8021.0;PERFIL Nº 84;AM;Envira;;;;90.0;130.0;B22;24331.0;NITOSSOLO
8021.0;PERFIL Nº 84;AM;Envira;;;;130.0;160.0;B3;24335.0;NITOSSOLO
8023.0;PERFIL Nº 86;AM;Eirunepé;;;;3.0;0.0;O1;24354.0;NITOSSOLO
8023.0;PERFIL Nº 86;AM;Eirunepé;;;;0.0;5.0;A1;24355.0;NITOSSOLO
8023.0;PERFIL Nº 86;AM;Eirunepé;;;;5.0;15.0;A3;24356.0;NITOSSOLO
8023.0;PERFIL Nº 86;AM;Eirunepé;;;;15.0;45.0;B1;24357.0;NITOSSOLO
8023.0;PERFIL Nº 86;AM;Eirunepé;;;;45.0;75.0;B21;24358.0;NITOSSOLO
8023.0;PERFIL Nº 86;AM;Eirunepé;;;;75.0;105.0;B22;24359.0;NITOSSOLO
8023.0;PERFIL Nº 86;AM;Eirunepé;;;;105.0;125.0;B23;24360.0;NITOSSOLO
8023.0;PERFIL Nº 86;AM;Eirunepé;;;;125.0;145.0;B3;24361.0;NITOSSOLO
8023.0;PERFIL Nº 86;AM;Eirunepé;;;;145.0;160.0;C;24362.0;NITOSSOLO
8025.0;PERFIL Nº 94;AM;Pauini;;;;0.0;5.0;A1;24363.0;NITOSSOLO
8025.0;PERFIL Nº 94;AM;Pauini;;;;5.0;15.0;A3;24364.0;NITOSSOLO
8025.0;PERFIL Nº 94;AM;Pauini;;;;15.0;30.0;B1;24365.0;NITOSSOLO
8025.0;PERFIL Nº 94;AM;Pauini;;;;30.0;70.0;B21;24366.0;NITOSSOLO
8025.0;PERFIL Nº 94;AM;Pauini;;;;70.0;110.0;B22;24367.0;NITOSSOLO
